unique_id,topping_class,category,topping,pretty_name,filename_paste,on_disk,sized_well,rotation,inches,inch_variance,min_per,max_per,variant rarity,topping rarity,scatters,serving_size,mass,calories,potassium,vitamin_c,magnesium,vitamin_b5,vitamin_d,vitamin_b7,height,moisture,cholesterol,vitamin_a,dietary_fiber,vitamin_b6,sugar,protein,iron,complex_carb,selenium,vitamin_k,vitamin_b12,calories_from_fat,vitamin_e,zinc,saturated_fat,iodine,trans_fat,sodium,monosaturated_fat,calcium,riboflavin,thiamin,folate,added_sugar,chromium,manganese,mark_end
8717,variant,topping-nft,blazedcat,variant,8717-topping-nft-blazedcat,Y,Y,360,4,0,5,20,uncommon,,,0.0,762.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.3,50.1,33.9,31.0,14.4,50.0,75.7,60.6,9.0,38.1,80.2,0.0,69.4,90.4,84.5,23.4,0.0,0.0,0.0,44.5,16.8,69.6,.
8720,NFT,topping-nft,sewerrat,Sewer Rat Social Club,8720-topping-nft-sewerrat,Y,Y,360,3.75,0,5,24,common,rare,,0.0,831.4,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,1.0,30.2,38.5,26.3,90.2,50.0,34.3,63.7,79.8,73.7,27.5,0.0,84.6,44.6,80.5,55.5,0.0,0.0,0.0,87.5,39.6,11.7,.
8721,variant,topping-nft,sewerrat,variant,8721-topping-nft-sewerrat,Y,Y,360,3.75,0,5,24,common,,,0.0,823.9,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,1.8,50.3,73.8,64.4,73.8,50.0,3.7,82.5,87.5,39.6,11.7,0.0,82.5,78.4,69.4,3.5,0.0,0.0,0.0,73.5,85.9,91.6,.
8722,variant,topping-nft,sewerrat,variant,8722-topping-nft-sewerrat,Y,Y,360,3.75,0,5,24,common,,,0.0,956.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.4,78.0,85.7,82.5,32.9,50.0,55.2,45.8,73.5,85.9,91.6,0.0,45.8,49.0,84.6,44.5,0.0,0.0,0.0,39.5,69.3,27.7,.
8723,variant,topping-nft,sewerrat,variant,8723-topping-nft-sewerrat,Y,Y,360,3.75,0,5,24,uncommon,,,0.0,649.1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,1.9,29.8,39.8,54.5,42.9,50.0,17.2,25.9,39.5,69.3,27.7,0.0,25.9,3.7,82.5,87.5,0.0,0.0,0.0,59.8,42.1,74.6,.
8724,variant,topping-nft,sewerrat,variant,8724-topping-nft-sewerrat,Y,Y,360,3.75,0,5,24,uncommon,,,0.0,791.2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,13.2,47.3,7.4,38.8,50.0,46.0,93.3,59.8,42.1,74.6,0.0,93.3,55.2,45.8,73.5,0.0,0.0,0.0,99.7,68.5,78.0,.
8725,variant,topping-nft,sewerrat,variant,8725-topping-nft-sewerrat,Y,Y,360,3.75,0,5,24,uncommon,,,0.0,619.3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,1.5,9.7,45.4,9.2,17.0,50.0,56.0,25.3,99.7,68.5,78.0,0.0,25.3,17.2,25.9,39.5,0.0,0.0,0.0,53.9,48.0,25.3,.
8726,variant,topping-nft,sewerrat,variant,8726-topping-nft-sewerrat,Y,Y,360,3.75,0,5,24,uncommon,,,0.0,868.2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.8,69.5,24.9,44.4,56.3,50.0,61.4,91.8,53.9,48.0,25.3,0.0,91.8,46.0,93.3,59.8,0.0,0.0,0.0,93.7,94.5,64.7,.
8727,variant,topping-nft,sewerrat,variant,8727-topping-nft-sewerrat,Y,Y,360,3.75,0,5,24,uncommon,,,0.0,745.6,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,1.9,74.3,30.6,41.0,97.0,50.0,9.1,14.0,41.6,46.1,18.2,0.0,89.7,56.0,25.3,99.7,0.0,0.0,0.0,1.0,20.6,10.4,.
8730,NFT,topping-nft,boredape,Bored Ape Yacht Club,8730-topping-nft-boredape,Y,Y,360,4.25,0,3,9,rare,superrare,,0.0,866.3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,29.7,43.9,18.1,94.0,50.0,90.4,84.5,23.4,88.0,13.6,0.0,72.6,61.4,91.8,53.9,0.0,0.0,0.0,37.6,59.9,89.4,.
8731,variant,topping-nft,boredape,variant,8731-topping-nft-boredape,Y,Y,360,4.25,0,3,9,rare,,,0.0,860.2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.3,52.0,96.2,14.8,97.4,50.0,44.6,80.5,55.5,26.7,14.2,0.0,31.4,62.2,89.7,93.7,0.0,0.0,0.0,82.2,72.6,88.2,.
8732,variant,topping-nft,boredape,variant,8732-topping-nft-boredape,Y,Y,360,4.25,0,3,9,rare,,,0.0,774.8,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,2.0,57.7,44.6,51.8,51.8,50.0,78.4,69.4,3.5,5.1,96.1,0.0,67.9,71.8,72.6,1.0,0.0,0.0,0.0,37.5,50.5,2.8,.
8733,variant,topping-nft,boredape,variant,8733-topping-nft-boredape,Y,Y,360,4.25,0,3,9,rare,,,0.0,684.6,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,1.7,27.1,85.1,71.7,28.6,50.0,49.0,84.6,44.5,16.8,69.6,0.0,28.7,7.2,31.4,37.6,0.0,0.0,0.0,17.5,55.2,41.0,.
8734,variant,topping-nft,boredape,variant,8734-topping-nft-boredape,Y,Y,360,4.25,0,3,9,rare,,,0.0,779.2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.1,14.4,54.5,94.6,43.0,50.0,3.7,82.5,87.5,39.6,11.7,0.0,51.7,44.9,67.9,82.2,0.0,0.0,0.0,89.0,99.6,78.7,.
8735,variant,topping-nft,boredape,variant,8735-topping-nft-boredape,Y,Y,360,4.25,0,3,9,rare,,,0.0,765.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,1.8,90.7,40.3,26.0,54.3,50.0,55.2,45.8,73.5,85.9,91.6,0.0,17.0,16.3,28.7,37.5,0.0,0.0,0.0,15.3,81.5,25.2,.
8736,variant,topping-nft,boredape,variant,8736-topping-nft-boredape,Y,Y,360,4.25,0,3,9,rare,,,0.0,821.6,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.6,73.8,78.0,87.2,79.8,50.0,17.2,25.9,39.5,69.3,27.7,0.0,53.3,99.1,51.7,17.5,0.0,0.0,0.0,41.4,98.5,25.7,.
8737,variant,topping-nft,boredape,variant,8737-topping-nft-boredape,Y,Y,360,4.25,0,3,9,rare,,,0.0,839.9,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.3,50.2,31.6,68.9,54.4,50.0,46.0,93.3,59.8,42.1,74.6,0.0,88.2,23.4,17.0,89.0,0.0,0.0,0.0,9.0,38.1,80.2,.
8740,NFT,topping-nft,deadhead,DeadHeads,8740-topping-nft-deadhead,Y,Y,360,3,0,5,15,common,uncommon,,0.0,740.6,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,1.9,8.6,18.0,45.5,47.3,50.0,56.0,25.3,99.7,68.5,78.0,0.0,60.6,61.5,53.3,15.3,0.0,0.0,0.0,79.8,73.7,27.5,.
8741,variant,topping-nft,deadhead,variant,8741-topping-nft-deadhead,Y,Y,360,3,0,5,15,common,,,0.0,973.9,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,1.4,73.1,67.1,85.1,84.8,50.0,61.4,91.8,53.9,48.0,25.3,0.0,63.7,87.7,88.2,41.4,0.0,0.0,0.0,82.2,0.3,10.3,.
8742,variant,topping-nft,deadhead,variant,8742-topping-nft-deadhead,Y,Y,360,3,0,5,15,common,,,0.0,911.8,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.6,34.9,31.6,72.0,88.0,50.0,62.2,89.7,93.7,94.5,64.7,0.0,33.5,75.7,60.6,9.0,0.0,0.0,0.0,21.4,20.0,34.2,.
8743,variant,topping-nft,deadhead,variant,8743-topping-nft-deadhead,Y,Y,360,3,0,5,15,common,,,0.0,736.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,1.3,18.2,98.7,65.0,7.4,50.0,71.8,72.6,1.0,20.6,10.4,0.0,90.2,34.3,63.7,79.8,0.0,0.0,0.0,59.0,30.5,24.9,.
8744,variant,topping-nft,deadhead,variant,8744-topping-nft-deadhead,Y,Y,360,3,0,5,15,common,,,0.0,760.4,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.6,88.6,63.4,27.1,79.7,50.0,7.2,31.4,37.6,59.9,89.4,0.0,9.2,49.5,33.5,82.2,0.0,0.0,0.0,25.0,72.8,98.1,.
8745,variant,topping-nft,deadhead,variant,8745-topping-nft-deadhead,Y,Y,360,3,0,5,15,common,,,0.0,933.9,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,95.7,22.6,81.9,44.0,50.0,44.9,67.9,82.2,72.6,88.2,0.0,74.0,47.1,90.2,21.4,0.0,0.0,0.0,6.6,18.0,72.8,.
8746,variant,topping-nft,deadhead,variant,8746-topping-nft-deadhead,Y,Y,360,3,0,5,15,common,,,0.0,674.2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,1.0,77.2,27.5,81.8,46.0,50.0,16.3,28.7,37.5,50.5,2.8,0.0,88.8,47.0,9.2,59.0,0.0,0.0,0.0,73.6,28.4,59.2,.
8747,variant,topping-nft,deadhead,variant,8747-topping-nft-deadhead,Y,Y,360,3,0,5,15,common,,,0.0,760.2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.4,89.7,66.1,11.2,45.6,50.0,3.7,82.5,87.5,39.6,11.7,0.0,82.5,87.5,39.6,11.7,0.0,0.0,0.0,39.6,11.7,11.7,.
8750,NFT,topping-nft,strawberrywtf,Strawberry.wtf,8750-topping-nft-strawberrywtf,Y,U,360,2.25,0,5,18,common,,,0.0,969.4,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,1.2,49.9,71.1,93.8,3.6,50.0,55.2,45.8,73.5,85.9,91.6,0.0,45.8,73.5,85.9,91.6,0.0,0.0,0.0,85.9,91.6,91.6,.
8751,variant,topping-nft,strawberrywtf,variant,8751-topping-nft-strawberrywtf,Y,U,360,2.25,0,5,18,common,uncommon,,0.0,731.9,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,53.9,92.7,61.9,80.3,50.0,17.2,25.9,39.5,69.3,27.7,0.0,25.9,39.5,69.3,27.7,0.0,0.0,0.0,69.3,27.7,27.7,.
8752,variant,topping-nft,strawberrywtf,variant,8752-topping-nft-strawberrywtf,Y,U,360,2.25,0,5,18,common,,,0.0,923.9,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.7,98.9,35.6,85.0,17.1,50.0,46.0,93.3,59.8,42.1,74.6,0.0,93.3,59.8,42.1,74.6,0.0,0.0,0.0,42.1,74.6,74.6,.
8753,variant,topping-nft,strawberrywtf,variant,8753-topping-nft-strawberrywtf,Y,U,360,2.25,0,5,18,common,,,0.0,876.4,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,1.4,63.7,21.9,28.8,60.6,50.0,56.0,25.3,99.7,68.5,78.0,0.0,25.3,99.7,68.5,78.0,0.0,0.0,0.0,68.5,78.0,78.0,.
8754,variant,topping-nft,strawberrywtf,variant,8754-topping-nft-strawberrywtf,Y,U,360,2.25,0,5,18,common,,,0.0,788.4,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,1.5,28.3,86.0,57.1,14.9,50.0,61.4,91.8,53.9,48.0,25.3,0.0,91.8,53.9,48.0,25.3,0.0,0.0,0.0,48.0,25.3,25.3,.
8755,variant,topping-nft,strawberrywtf,variant,8755-topping-nft-strawberrywtf,Y,U,360,2.25,0,5,18,common,,,0.0,1108.2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,1.9,40.1,38.0,84.5,95.1,50.0,62.2,89.7,93.7,94.5,64.7,0.0,89.7,93.7,94.5,64.7,0.0,0.0,0.0,94.5,64.7,64.7,.
8756,variant,topping-nft,strawberrywtf,variant,8756-topping-nft-strawberrywtf,Y,U,360,2.25,0,5,18,common,,,0.0,602.1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,1.3,48.9,48.0,60.2,61.7,50.0,71.8,72.6,1.0,20.6,10.4,0.0,72.6,1.0,20.6,10.4,0.0,0.0,0.0,20.6,10.4,10.4,.
8757,variant,topping-nft,strawberrywtf,variant,8757-topping-nft-strawberrywtf,Y,U,360,2.25,0,5,18,common,,,0.0,818.8,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.3,89.9,99.6,5.3,79.1,50.0,7.2,31.4,37.6,59.9,89.4,0.0,31.4,37.6,59.9,89.4,0.0,0.0,0.0,59.9,89.4,89.4,.
8760,NFT,topping-nft,rugwtf,RUG.WTF,8760-topping-nft-rugwtf,Y,U,30,4.5,0,5,18,common,uncommon,,0.0,904.7,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,1.4,25.3,24.8,82.5,2.9,50.0,44.9,67.9,82.2,72.6,88.2,0.0,67.9,82.2,72.6,88.2,0.0,0.0,0.0,72.6,88.2,88.2,.
8761,variant,topping-nft,rugwtf,variant,8761-topping-nft-rugwtf,Y,U,30,4.5,0,5,18,common,,,0.0,676.4,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,1.8,74.6,71.0,77.2,95.8,50.0,16.3,28.7,37.5,50.5,2.8,0.0,28.7,37.5,50.5,2.8,0.0,0.0,0.0,50.5,2.8,2.8,.
8762,variant,topping-nft,rugwtf,variant,8762-topping-nft-rugwtf,Y,U,30,4.5,0,5,18,common,,,0.0,791.8,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,1.1,48.2,57.8,58.0,95.7,50.0,99.1,51.7,17.5,55.2,41.0,0.0,51.7,17.5,55.2,41.0,0.0,0.0,0.0,41.6,46.1,18.2,.
8763,variant,topping-nft,rugwtf,variant,8763-topping-nft-rugwtf,Y,U,30,4.5,0,5,18,common,,,0.0,791.6,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,1.7,97.5,15.2,65.4,83.0,50.0,23.4,17.0,89.0,99.6,78.7,0.0,14.0,41.6,46.1,18.2,0.0,0.0,0.0,23.4,88.0,13.6,.
8764,variant,topping-nft,rugwtf,variant,8764-topping-nft-rugwtf,Y,U,30,4.5,0,5,18,common,,,0.0,629.6,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.4,42.8,5.1,2.1,31.8,50.0,61.5,53.3,15.3,81.5,25.2,0.0,84.5,23.4,88.0,13.6,0.0,0.0,0.0,55.5,26.7,14.2,.
8765,variant,topping-nft,rugwtf,variant,8765-topping-nft-rugwtf,Y,U,30,4.5,0,5,18,common,,,0.0,800.3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.2,93.0,45.9,53.9,19.6,50.0,87.7,88.2,41.4,98.5,25.7,0.0,80.5,9.1,14.0,41.6,0.0,0.0,0.0,3.5,5.1,96.1,.
8766,variant,topping-nft,rugwtf,variant,8766-topping-nft-rugwtf,Y,U,30,4.5,0,5,18,common,,,0.0,892.2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,1.5,83.2,83.0,87.1,5.1,50.0,75.7,60.6,9.0,38.1,80.2,0.0,69.4,90.4,84.5,23.4,0.0,0.0,0.0,44.5,16.8,69.6,.
8767,variant,topping-nft,rugwtf,variant,8767-topping-nft-rugwtf,Y,U,30,4.5,0,5,18,common,,,0.0,904.9,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,1.8,25.4,50.0,98.7,84.0,50.0,34.3,63.7,79.8,73.7,27.5,0.0,84.6,44.6,80.5,55.5,0.0,0.0,0.0,87.5,39.6,11.7,.
8770,NFT,topping-nft,nonfungiblefork,Non-Fungible Forks,8770-topping-nft-nonfungiblefork,Y,N,360,4.5,0,5,18,common,uncommon,,0.0,904.7,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,1.4,25.3,24.8,82.5,2.9,50.0,44.9,67.9,82.2,72.6,88.2,0.0,67.9,82.2,72.6,88.2,0.0,0.0,0.0,72.6,88.2,88.2,.
8771,variant,topping-nft,nonfungiblefork,variant,8771-topping-nft-nonfungiblefork,Y,N,360,4.5,0,5,18,common,uncommon,,0.0,903.8,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.5,25.3,24.8,82.5,2.9,50.0,44.9,67.9,82.2,72.6,88.2,0.0,67.9,82.2,72.6,88.2,0.0,0.0,0.0,72.6,88.2,88.2,.
8772,variant,topping-nft,nonfungiblefork,variant,8772-topping-nft-nonfungiblefork,Y,N,360,4.5,0,5,18,common,uncommon,,0.0,904.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.7,25.3,24.8,82.5,2.9,50.0,44.9,67.9,82.2,72.6,88.2,0.0,67.9,82.2,72.6,88.2,0.0,0.0,0.0,72.6,88.2,88.2,.
8773,variant,topping-nft,nonfungiblefork,variant,8773-topping-nft-nonfungiblefork,Y,N,360,4.5,0,5,18,common,uncommon,,0.0,903.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.2,25.3,24.8,82.5,2.9,50.0,44.9,67.9,82.2,72.6,88.2,0.0,67.9,82.2,72.6,88.2,0.0,0.0,0.0,72.6,88.2,88.2,.
8774,variant,topping-nft,nonfungiblefork,variant,8774-topping-nft-nonfungiblefork,Y,N,360,4.5,0,5,18,common,uncommon,,0.0,903.9,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.6,25.3,24.8,82.5,2.9,50.0,44.9,67.9,82.2,72.6,88.2,0.0,67.9,82.2,72.6,88.2,0.0,0.0,0.0,72.6,88.2,88.2,.
8775,variant,topping-nft,nonfungiblefork,variant,8775-topping-nft-nonfungiblefork,Y,N,360,4.5,0,5,18,common,uncommon,,0.0,903.6,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.3,25.3,24.8,82.5,2.9,50.0,44.9,67.9,82.2,72.6,88.2,0.0,67.9,82.2,72.6,88.2,0.0,0.0,0.0,72.6,88.2,88.2,.
8776,variant,topping-nft,nonfungiblefork,variant,8776-topping-nft-nonfungiblefork,Y,N,360,4.5,0,5,18,common,uncommon,,0.0,903.8,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.5,25.3,24.8,82.5,2.9,50.0,44.9,67.9,82.2,72.6,88.2,0.0,67.9,82.2,72.6,88.2,0.0,0.0,0.0,72.6,88.2,88.2,.
8777,variant,topping-nft,nonfungiblefork,variant,8777-topping-nft-nonfungiblefork,Y,N,360,4.5,0,5,18,common,uncommon,,0.0,904.6,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,1.3,25.3,24.8,82.5,2.9,50.0,44.9,67.9,82.2,72.6,88.2,0.0,67.9,82.2,72.6,88.2,0.0,0.0,0.0,72.6,88.2,88.2,.
8780,NFT,topping-nft,longneckladies,Long Neckie Ladies,8780-topping-nft-longneckladies,Y,N,360,4.5,0,5,18,common,uncommon,,0.0,904.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,1.2,25.3,24.8,82.5,2.9,50.0,44.9,67.9,82.2,72.6,88.2,0.0,67.9,82.2,72.6,88.2,0.0,0.0,0.0,72.6,88.2,88.2,.
8781,variant,topping-nft,longneckladies,variant,8781-topping-nft-longneckladies,Y,N,360,4.5,0,5,18,common,uncommon,,0.0,904.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.7,25.3,24.8,82.5,2.9,50.0,44.9,67.9,82.2,72.6,88.2,0.0,67.9,82.2,72.6,88.2,0.0,0.0,0.0,72.6,88.2,88.2,.
8782,variant,topping-nft,longneckladies,variant,8782-topping-nft-longneckladies,Y,N,360,4.5,0,5,18,common,uncommon,,0.0,904.3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,1.0,25.3,24.8,82.5,2.9,50.0,44.9,67.9,82.2,72.6,88.2,0.0,67.9,82.2,72.6,88.2,0.0,0.0,0.0,72.6,88.2,88.2,.
8783,variant,topping-nft,longneckladies,variant,8783-topping-nft-longneckladies,Y,N,360,4.5,0,5,18,common,uncommon,,0.0,904.2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.9,25.3,24.8,82.5,2.9,50.0,44.9,67.9,82.2,72.6,88.2,0.0,67.9,82.2,72.6,88.2,0.0,0.0,0.0,72.6,88.2,88.2,.
8784,variant,topping-nft,longneckladies,variant,8784-topping-nft-longneckladies,Y,N,360,4.5,0,5,18,uncommon,uncommon,,0.0,903.3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,25.3,24.8,82.5,2.9,50.0,44.9,67.9,82.2,72.6,88.2,0.0,67.9,82.2,72.6,88.2,0.0,0.0,0.0,72.6,88.2,88.2,.
8785,variant,topping-nft,longneckladies,variant,8785-topping-nft-longneckladies,Y,N,360,4.5,0,5,18,rare,uncommon,,0.0,903.6,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.3,25.3,24.8,82.5,2.9,50.0,44.9,67.9,82.2,72.6,88.2,0.0,67.9,82.2,72.6,88.2,0.0,0.0,0.0,72.6,88.2,88.2,.
8786,variant,topping-nft,longneckladies,variant,8786-topping-nft-longneckladies,Y,N,360,4.5,0,5,18,rare,uncommon,,0.0,904.8,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,1.5,25.3,24.8,82.5,2.9,50.0,44.9,67.9,82.2,72.6,88.2,0.0,67.9,82.2,72.6,88.2,0.0,0.0,0.0,72.6,88.2,88.2,.
8787,variant,topping-nft,longneckladies,variant,8787-topping-nft-longneckladies,Y,N,360,4.5,0,5,18,rare,uncommon,,0.0,905.1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,1.8,25.3,24.8,82.5,2.9,50.0,44.9,67.9,82.2,72.6,88.2,0.0,67.9,82.2,72.6,88.2,0.0,0.0,0.0,72.6,88.2,88.2,.
8790,NFT,topping-nft,cryptobeast,CryptoBeasts,8790-topping-nft-cryptobeast,Y,N,360,4.5,0,5,18,common,uncommon,,0.0,904.6,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,1.3,25.3,24.8,82.5,2.9,50.0,44.9,67.9,82.2,72.6,88.2,0.0,67.9,82.2,72.6,88.2,0.0,0.0,0.0,72.6,88.2,88.2,.
8791,variant,topping-nft,cryptobeast,variant,8791-topping-nft-cryptobeast,Y,N,360,4.5,0,5,18,common,uncommon,,0.0,904.3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,1.0,25.3,24.8,82.5,2.9,50.0,44.9,67.9,82.2,72.6,88.2,0.0,67.9,82.2,72.6,88.2,0.0,0.0,0.0,72.6,88.2,88.2,.
8792,variant,topping-nft,cryptobeast,variant,8792-topping-nft-cryptobeast,Y,N,360,4.5,0,5,18,common,uncommon,,0.0,903.3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,25.3,24.8,82.5,2.9,50.0,44.9,67.9,82.2,72.6,88.2,0.0,67.9,82.2,72.6,88.2,0.0,0.0,0.0,72.6,88.2,88.2,.
8793,variant,topping-nft,cryptobeast,variant,8793-topping-nft-cryptobeast,Y,N,360,4.5,0,5,18,common,uncommon,,0.0,904.3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,1.0,25.3,24.8,82.5,2.9,50.0,44.9,67.9,82.2,72.6,88.2,0.0,67.9,82.2,72.6,88.2,0.0,0.0,0.0,72.6,88.2,88.2,.
8794,variant,topping-nft,cryptobeast,variant,8794-topping-nft-cryptobeast,Y,N,360,4.5,0,5,18,common,uncommon,,0.0,905.3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,2.0,25.3,24.8,82.5,2.9,50.0,44.9,67.9,82.2,72.6,88.2,0.0,67.9,82.2,72.6,88.2,0.0,0.0,0.0,72.6,88.2,88.2,.
8795,variant,topping-nft,cryptobeast,variant,8795-topping-nft-cryptobeast,Y,N,360,4.5,0,5,18,common,uncommon,,0.0,904.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,1.2,25.3,24.8,82.5,2.9,50.0,44.9,67.9,82.2,72.6,88.2,0.0,67.9,82.2,72.6,88.2,0.0,0.0,0.0,72.6,88.2,88.2,.
8796,variant,topping-nft,cryptobeast,variant,8796-topping-nft-cryptobeast,Y,N,15,4.5,0,5,18,common,uncommon,,0.0,905.1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,1.8,25.3,24.8,82.5,2.9,50.0,44.9,67.9,82.2,72.6,88.2,0.0,67.9,82.2,72.6,88.2,0.0,0.0,0.0,72.6,88.2,88.2,.
