unique_id,category,topping,filename_paste,on_disk,sized_well,rotation,inches,scale_factor,inch_variance,min_per,max_per,variant rarity,topping rarity,scatters,serving_size,mass,calories,potassium,vitamin_c,magnesium,vitamin_b5,vitamin_d,vitamin_b7,height,moisture_content,cholesterol,vitamin_a,dietary_fiber,vitamin_b6,sugar,protein,iron,complex_carb,selenium,vitamin_k,vitamin_b12,calories_from_fat,vitamin_e,zinc,saturated_fat,iodine,trans_fat,sodium,monosaturated_fat,calcium,riboflavin,thiamin,folate,added_sugar,chromium,manganese,mark_end
7550,topping-misc,cellphone,7550-topping-misc-cellphone,Y,U,360,7,1.2,0.2,1,3,common,epic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.
7551,topping-misc,cellphone,7551-topping-misc-cellphone,Y,U,360,9,1.5,0.2,1,3,common,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.
7552,topping-misc,cellphone,7552-topping-misc-cellphone,Y,U,360,6,1.0,0.2,1,3,common,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.
7553,topping-misc,cellphone,7553-topping-misc-cellphone,Y,U,360,8,1.3,0.2,3,6,common,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.
7554,topping-misc,cellphone,7554-topping-misc-cellphone,Y,U,360,7,1.2,0.2,3,6,common,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.
7555,topping-misc,cellphone,7555-topping-misc-cellphone,Y,U,360,9,1.5,0.2,3,6,uncommon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.
7556,topping-misc,cellphone,7556-topping-misc-cellphone,Y,U,360,8,1.3,0.2,3,6,uncommon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.
7557,topping-misc,cellphone,7557-topping-misc-cellphone,Y,U,360,9,1.5,0.2,3,6,uncommon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.
7558,topping-misc,cellphone,7558-topping-misc-cellphone,Y,U,360,8,1.3,0.2,3,6,uncommon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.
7559,topping-misc,cellphone,7559-topping-misc-cellphone,Y,U,360,8,1.3,0.2,3,6,uncommon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.
7560,topping-misc,oilspill,7560-topping-misc-oilspill,Y,U,360,5,0.8,0.3,7,16,uncommon,rare,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.
7561,topping-misc,oilspill,7561-topping-misc-oilspill,Y,U,360,4,0.7,0.3,7,16,uncommon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.
7562,topping-misc,oilspill,7562-topping-misc-oilspill,Y,U,360,3,0.5,0.3,7,16,uncommon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.
7570,topping-misc,fomo,7570-topping-misc-fomo,Y,U,360,5,0.8,0.2,6,9,uncommon,rare,missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.
7571,topping-misc,fomo,7571-topping-misc-fomo,Y,U,360,4,0.7,0.2,6,9,uncommon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.
7572,topping-misc,fomo,7572-topping-misc-fomo,Y,U,360,3,0.5,0.2,6,9,uncommon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.
7573,topping-misc,fomo,7573-topping-misc-fomo,Y,U,360,5,0.8,0.2,6,9,uncommon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.
7580,topping-misc,thumbtacks,7580-topping-misc-thumbtacks,Y,U,360,0.75,0.1,0,17,60,common,rare,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.
7581,topping-misc,thumbtacks,7581-topping-misc-thumbtacks,Y,U,360,0.75,0.1,0,17,60,common,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.
7582,topping-misc,thumbtacks,7582-topping-misc-thumbtacks,Y,U,360,0.75,0.1,0,17,60,common,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.
7583,topping-misc,thumbtacks,7583-topping-misc-thumbtacks,Y,U,360,0.75,0.1,0,17,60,common,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.
7584,topping-misc,thumbtacks,7584-topping-misc-thumbtacks,Y,U,360,0.75,0.1,0,17,60,common,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.
7590,topping-misc,pokerchips,7590-topping-misc-pokerchips,Y,U,360,1.5,0.3,0.2,8,21,uncommon,uncommon,missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.
7591,topping-misc,pokerchips,7591-topping-misc-pokerchips,Y,U,360,1.5,0.3,0.2,8,21,uncommon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.
7592,topping-misc,pokerchips,7592-topping-misc-pokerchips,Y,U,360,1.5,0.3,0.2,8,21,uncommon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.
7600,topping-misc,stuffedanimals,7600-topping-misc-stuffedanimals,Y,U,360,7,0.8,0.2,5,15,uncommon,rare,missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.
7601,topping-misc,stuffedanimals,7601-topping-misc-stuffedanimals,Y,U,360,6,1.0,0.2,5,15,uncommon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.
7602,topping-misc,stuffedanimals,7602-topping-misc-stuffedanimals,Y,U,360,5,0.8,0.2,5,15,rare,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.
8160,topping-misc,pizzamafia,8160-topping-misc-pizzamafia,Y,U,360,6,1.0,0.2,2,5,uncommon,superrare,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.
8161,topping-misc,pizzamafia,8161-topping-misc-pizzamafia,Y,U,360,6,1.0,0.2,2,5,uncommon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.
8162,topping-misc,pizzamafia,8162-topping-misc-pizzamafia,Y,U,360,5,0.8,0.2,2,5,uncommon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.
8163,topping-misc,pizzamafia,8163-topping-misc-pizzamafia,Y,U,360,5,0.8,0.2,2,15,rare,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.
8164,topping-misc,pizzamafia,8164-topping-misc-pizzamafia,Y,U,360,7,1.2,0.2,2,5,rare,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.
8165,topping-misc,pizzamafia,8165-topping-misc-pizzamafia,Y,U,360,1.5,0.3,0.2,3,23,rare,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.
8170,topping-misc,screws,8170-topping-misc-screws,Y,U,360,1,0.2,0.3,20,29,uncommon,rare,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.
8171,topping-misc,screws,8171-topping-misc-screws,Y,U,360,1,0.2,0.3,20,29,uncommon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.
8180,topping-misc,magicwand,8180-topping-misc-magicwand,Y,U,360,9,1.5,0.2,3,6,uncommon,rare,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.
8181,topping-misc,magicwand,8181-topping-misc-magicwand,Y,U,360,11,1.8,0.2,3,6,uncommon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.
8182,topping-misc,magicwand,8182-topping-misc-magicwand,Y,U,360,9,1.5,0.2,3,6,uncommon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.
8190,topping-misc,headphones,8190-topping-misc-headphones,Y,U,360,6,1.0,0.3,3,6,uncommon,rare,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.
8191,topping-misc,headphones,8191-topping-misc-headphones,Y,U,360,2,0.3,0.3,3,6,uncommon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.
8192,topping-misc,headphones,8192-topping-misc-headphones,Y,U,360,6,1.0,0.3,3,6,uncommon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.
8200,topping-misc,seashell,8200-topping-misc-seashell,Y,U,360,4,0.7,0.2,5,16,uncommon,rare,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.
8201,topping-misc,seashell,8201-topping-misc-seashell,Y,U,360,3.5,0.6,0.2,5,16,common,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.
8202,topping-misc,seashell,8202-topping-misc-seashell,Y,U,360,2,0.3,0.2,5,16,rare,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.
8210,topping-misc,3dglasses,8210-topping-misc-3dglasses,Y,U,360,8.5,1.4,0.2,3,19,uncommon,epic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.
8300,topping-misc,crayon,8300-topping-misc-crayon,Y,U,360,3.5,0.6,0.3,5,21,uncommon,uncommon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.
8301,topping-misc,crayon,8301-topping-misc-crayon,Y,U,360,3.5,0.6,0.3,5,21,uncommon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.
8302,topping-misc,crayon,8302-topping-misc-crayon,Y,U,360,3.5,0.6,0.3,5,21,uncommon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.
8310,topping-misc,glue,8310-topping-misc-glue,Y,U,360,6,1.0,0.2,1,9,common,epic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.
8311,topping-misc,glue,8311-topping-misc-glue,Y,U,360,6,1.0,0.2,1,9,common,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.
8312,topping-misc,glue,8312-topping-misc-glue,Y,U,360,6,1.0,0.2,1,9,common,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.
8320,topping-misc,feather,8320-topping-misc-feather,Y,U,360,6,1.0,0.2,7,20,common,superrare,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.
8321,topping-misc,feather,8321-topping-misc-feather,Y,U,360,4,0.7,0.2,7,29,rare,rare,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.
8330,topping-misc,transittoken,8330-topping-misc-transittoken,Y,U,360,1,1.0,0,7,20,rare,rare,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.
8540,topping-seasoning,sriracha,8540-topping-seasoning-sriracha,Y,U,360,2,0.3,0.3,4,8,rare,uncommon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.
8541,topping-seasoning,sriracha,8541-topping-seasoning-sriracha,Y,U,360,2.5,0.4,0.3,4,8,rare,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.
8542,topping-seasoning,sriracha,8542-topping-seasoning-sriracha,Y,U,360,2,0.3,0.3,4,8,rare,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.
8550,topping-seasoning,chiliflakes,8550-topping-seasoning-chiliflakes,Y,U,360,0.75,0.1,0.1,30,60,common,common,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.
8560,topping-seasoning,parsley,8560-topping-seasoning-parsley,Y,U,360,3,0.5,0.4,4,29,common,Coommon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.
8561,topping-seasoning,parsley,8561-topping-seasoning-parsley,Y,U,360,3,0.5,0.4,4,29,common,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.
8562,topping-seasoning,parsley,8562-topping-seasoning-parsley,Y,U,360,3,0.5,0.4,4,29,rare,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.
8563,topping-seasoning,parsley,8563-topping-seasoning-parsley,Y,U,360,3,0.5,0.4,4,29,epic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.
8570,lastchance-extra-seasoning,oregano,8570-lastchance-extra-seasoning-oregano,Y,U,360,2,0.3,0.1,4,8,common,common,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.
8580,lastchance-extra-seasoning,birdseed,8580-lastchance-extra-seasoning-birdseed,Y,U,360,2,0.3,0.1,4,8,common,common,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.
8590,topping-seasoning,sprinkles,8590-topping-seasoning-sprinkles,Y,U,360,3,0.5,0.1,10,60,common,rare,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.
8700,topping-nft,pizzapop,8700-topping-nft-pizzapop,Y,U,360,9,1.5,0.2,6,19,common,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.
8701,topping-nft,pizzapop,8701-topping-nft-pizzapop,Y,U,360,9,1.5,0.2,6,19,common,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.
8702,topping-nft,pizzapop,8702-topping-nft-pizzapop,Y,U,360,9,1.5,0.2,6,19,common,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.
8703,topping-nft,pizzapop,8703-topping-nft-pizzapop,Y,U,360,9,1.5,0.2,6,19,uncommon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.
8704,topping-nft,pizzapop,8704-topping-nft-pizzapop,Y,U,360,9,1.5,0.2,6,19,uncommon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.
8705,topping-nft,pizzapop,8705-topping-nft-pizzapop,Y,U,360,9,1.5,0.2,6,19,uncommon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.
8706,topping-nft,pizzapop,8706-topping-nft-pizzapop,Y,U,360,9,1.5,0.2,6,19,uncommon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.
8707,topping-nft,pizzapop,8707-topping-nft-pizzapop,Y,U,360,9,1.5,0.2,6,19,uncommon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.
8710,topping-nft,blazedcat,8710-topping-nft-blazedcat,Y,U,360,4,0.7,0.2,5,20,common,uncommon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.
8711,topping-nft,blazedcat,8711-topping-nft-blazedcat,Y,U,360,4,0.7,0.2,5,20,common,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.
8712,topping-nft,blazedcat,8712-topping-nft-blazedcat,Y,U,360,4,0.7,0.2,5,20,common,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.
8713,topping-nft,blazedcat,8713-topping-nft-blazedcat,Y,U,360,4,0.7,0.2,5,20,uncommon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.
8714,topping-nft,blazedcat,8714-topping-nft-blazedcat,Y,U,360,4,0.7,0.2,5,20,uncommon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.
8715,topping-nft,blazedcat,8715-topping-nft-blazedcat,Y,U,360,4,0.7,0.2,5,20,uncommon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.
8716,topping-nft,blazedcat,8716-topping-nft-blazedcat,Y,U,360,4,0.6,0.2,5,20,uncommon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.
8717,topping-nft,blazedcat,8717-topping-nft-blazedcat,Y,U,360,4,0.7,0.2,5,20,uncommon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.
8720,topping-nft,sewerrat,8720-topping-nft-sewerrat,Y,U,360,3.75,0.6,0.3,5,24,common,rare,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.
8721,topping-nft,sewerrat,8721-topping-nft-sewerrat,Y,U,360,3.75,0.6,0.3,5,24,common,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.
8722,topping-nft,sewerrat,8722-topping-nft-sewerrat,Y,U,360,3.75,0.6,0.3,5,24,common,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.
8723,topping-nft,sewerrat,8723-topping-nft-sewerrat,Y,U,360,3.75,0.6,0.3,5,24,uncommon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.
8724,topping-nft,sewerrat,8724-topping-nft-sewerrat,Y,U,360,3.75,0.6,0.3,5,24,uncommon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.
8725,topping-nft,sewerrat,8725-topping-nft-sewerrat,Y,U,360,3.75,0.6,0.3,5,24,uncommon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.
8730,topping-nft,boredape,8730-topping-nft-boredape,Y,U,360,4,0.7,0.2,3,9,rare,superrare,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.
8731,topping-nft,boredape,8731-topping-nft-boredape,Y,U,360,4.5,0.8,0.2,3,9,rare,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.
8732,topping-nft,boredape,8732-topping-nft-boredape,Y,U,360,4,0.7,0.2,3,9,rare,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.
8733,topping-nft,boredape,8733-topping-nft-boredape,Y,U,360,4.5,0.8,0.2,3,9,rare,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.
8734,topping-nft,boredape,8734-topping-nft-boredape,Y,U,360,4,0.7,0.2,3,9,rare,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.
8735,topping-nft,boredape,8735-topping-nft-boredape,Y,U,360,4.5,0.8,0.2,3,9,rare,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.
8736,topping-nft,boredape,8736-topping-nft-boredape,Y,U,360,4,0.7,0.2,3,9,rare,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.
8737,topping-nft,boredape,8737-topping-nft-boredape,Y,U,360,4,0.7,0.2,3,9,rare,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.
8740,topping-nft,deadhead,8740-topping-nft-deadhead,Y,U,360,4.5,0.8,0.2,5,18,rare,uncommon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.
9100,lastchance-extra-squirt,mayo,9100-lastchance-extra-squirt-mayo,Y,U,360,16,2.7,0.3,1,1,rare,superrare,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.
9110,lastchance-extra-squirt,pestoswirl,9110-lastchance-extra-squirt-pestoswirl,Y,U,360,16,2.7,0.3,1,1,rare,uncommon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.
9111,lastchance-extra-squirt,pestoswirl,9111-lastchance-extra-squirt-pestoswirl,Y,U,360,16,2.7,0.3,1,1,rare,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.
9112,lastchance-extra-squirt,pestoswirl,9112-lastchance-extra-squirt-pestoswirl,Y,U,360,16,2.7,0,1,1,rare,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.
9120,lastchance-extra-squirt,chirstmaslights,9120-lastchance-extra-squirt-chirstmaslights,Y,U,360,16,2.7,0,1,1,rare,epic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.
9130,lastchance-extra-squirt,ranch,9130-lastchance-extra-squirt-ranch,Y,U,360,16,2.7,0,1,1,rare,uncommon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.
9140,lastchance-extra-squirt,cheesewiz,9140-lastchance-extra-squirt-cheesewiz,Y,U,15,18,3.0,0.05,1,1,rare,rare,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.
9150,lastchance-extra-squirt,peptomics,9150-lastchance-extra-squirt-peptomics,Y,U,360,5,0.8,0.3,2,4,rare,rare,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.
9151,lastchance-extra-squirt,peptomics,9151-lastchance-extra-squirt-peptomics,Y,U,360,5,0.8,0.3,2,4,rare,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.
9152,lastchance-extra-squirt,peptomics,9152-lastchance-extra-squirt-peptomics,Y,U,360,5,0.8,0.3,2,4,rare,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.
9153,lastchance-extra-squirt,peptomics,9153-lastchance-extra-squirt-peptomics,Y,U,360,5,0.8,0.3,2,4,rare,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.
9154,lastchance-extra-squirt,peptomics,9154-lastchance-extra-squirt-peptomics,Y,U,360,5,0.8,0.3,2,4,rare,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.
9155,lastchance-extra-squirt,peptomics,9155-lastchance-extra-squirt-peptomics,Y,U,360,5,0.8,0.3,2,4,rare,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.
9156,lastchance-extra-squirt,peptomics,9156-lastchance-extra-squirt-peptomics,Y,U,360,5,0.8,0.3,2,4,rare,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.
9160,lastchance-extra-squirt,bbq,9160-lastchance-extra-squirt-bbq,Y,U,360,16,2.7,0.3,1,1,rare,uncommon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.
9170,lastchance-extra-squirt,applesauce,9170-lastchance-extra-squirt-applesauce,Y,U,360,3,0.5,0.3,6,16,uncommon,rare,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.
9180,lastchance-extra-squirt,squidink,9180-lastchance-extra-squirt-squidink,Y,U,360,16,2.7,0.3,1,1,common,superrare,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.
9190,lastchance-extra-squirt,ketchup,9190-lastchance-extra-squirt-ketchup,Y,U,360,8,1.3,0.3,5,20,common,common,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.
9200,lastchance-extra-squirt,hotsauce,9200-lastchance-extra-squirt-hotsauce,Y,U,360,2,0.3,0.3,1,8,rare,rare,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.
9201,lastchance-extra-squirt,hotsauce,9201-lastchance-extra-squirt-hotsauce,Y,U,360,16,2.7,0.3,1,1,rare,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.
9202,lastchance-extra-squirt,hotsauce,9202-lastchance-extra-squirt-hotsauce,Y,U,360,3,0.5,0.3,1,1,rare,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.
9203,lastchance-extra-squirt,hotsauce,9203-lastchance-extra-squirt-hotsauce,Y,U,360,3,0.5,0.3,1,1,rare,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.
9210,lastchance-extra-squirt,salsaverde,9210-lastchance-extra-squirt-salsaverde,Y,U,360,4,0.7,0.3,1,4,common,uncommon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.
9211,lastchance-extra-squirt,salsaverde,9211-lastchance-extra-squirt-salsaverde,Y,U,360,4,0.7,0.3,1,4,common,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.
9212,lastchance-extra-squirt,salsaverde,9212-lastchance-extra-squirt-salsaverde,Y,U,360,4,0.7,0.3,1,4,common,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.
9220,lastchance-extra-squirt,hothoney,9220-lastchance-extra-squirt-hothoney,Y,N,360,8,1.3,0.3,1,8,common,rare,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.
9221,lastchance-extra-squirt,hothoney,9221-lastchance-extra-squirt-hothoney,Y,N,360,8,1.3,0.3,1,8,uncommon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.
9222,lastchance-extra-squirt,hothoney,9222-lastchance-extra-squirt-hothoney,Y,N,360,8,1.3,0.3,1,8,rare,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.
9300,topping-omakase-sanitized,clues-grabbagone,9300-topping-omakase-sanitized-clues-grabbagone,Y,U,360,3.5,0.6,0.3,3,23,common,uncommon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.
9301,topping-omakase-sanitized,clues-froglegs,9301-topping-omakase-sanitized-clues-froglegs,Y,U,360,3.5,0.6,0.3,3,23,common,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.
9302,topping-omakase-sanitized,clues-origami,9302-topping-omakase-sanitized-clues-origami,Y,U,360,3.5,0.6,0.3,3,23,uncommon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.
9303,topping-omakase-sanitized,clues-origami,9303-topping-omakase-sanitized-clues-origami,Y,U,360,3.5,0.6,0.3,3,23,uncommon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.
9304,topping-omakase-sanitized,clues-origami,9304-topping-omakase-sanitized-clues-origami,Y,U,360,3.5,0.6,0.3,3,23,rare,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.
9305,topping-omakase-sanitized,clues-polygon,9305-topping-omakase-sanitized-clues-polygon,Y,U,360,3.5,0.6,0.3,3,23,rare,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.
9306,topping-omakase-sanitized,clues-polygon,9306-topping-omakase-sanitized-clues-polygon,Y,U,360,3.5,0.6,0.3,3,23,superrare,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.
9307,topping-omakase-sanitized,clues-polygon,9307-topping-omakase-sanitized-clues-polygon,Y,U,360,3.5,0.6,0.3,3,23,superrare,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.
9308,topping-omakase-sanitized,clues-polygon,9308-topping-omakase-sanitized-clues-polygon,Y,U,360,3.5,0.6,0.3,3,23,epic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.
9310,topping-omakase-sanitized,clues-grabbagtwo,9310-topping-omakase-sanitized-clues-grabbagtwo,Y,U,360,3.5,0.6,0.3,3,23,common,uncommon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.
9311,topping-omakase-sanitized,clues-night0wl,9311-topping-omakase-sanitized-clues-night0wl,Y,U,360,3.5,0.6,0.3,3,23,common,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.
9312,topping-omakase-sanitized,clues-night0wl,9312-topping-omakase-sanitized-clues-night0wl,Y,U,360,3.5,0.6,0.3,3,23,uncommon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.
