unique_id,category,topping,filename_paste,on_disk,img_size,inches,scale_factor,inch_variance,min_per,max_per,variant rarity,topping rarity,scatters,description,mark_end
6075,topping-seafood,pearl,6075-topping-seafood-pearl,Y,#N/A,2,0.3333333333,0.2,16,24,rare,,,"Pearls created by Lindsay to make pizzas shine, bright and even luxury. ",.
6080,topping-seafood,cthulhu,6080-topping-seafood-cthulhu,Y,#N/A,9,1.5,0,2,3,common,epic,,Ph'nglui mglw'nafh Cthulhu R'lyeh wgah'nagl fhtagn. - DS,.
6090,topping-seafood,poke,6090-topping-seafood-poke,Y,#N/A,4,0.6666666667,0.4,8,10,common,rare,,"Usually served as an appitizer, but we are putting it on a pizza. Can you handle it?! - DS",.
6091,topping-seafood,poke,6091-topping-seafood-poke,Y,#N/A,4,0.6666666667,0.4,8,10,common,,,"Usually served as an appitizer, but we are putting it on a pizza. Can you handle it?! - DS",.
6092,topping-seafood,poke,6092-topping-seafood-poke,Y,#N/A,4,0.6666666667,0.4,8,10,common,,,"Usually served as an appitizer, but we are putting it on a pizza. Can you handle it?! - DS",.
6093,topping-seafood,poke,6093-topping-seafood-poke,Y,#N/A,4,0.6666666667,0.4,8,10,uncommon,,,"Usually served as an appitizer, but we are putting it on a pizza. Can you handle it?! - DS",.
6094,topping-seafood,poke,6094-topping-seafood-poke,Y,#N/A,4,0.6666666667,0.4,8,10,uncommon,,,"Usually served as an appitizer, but we are putting it on a pizza. Can you handle it?! - DS",.
6095,topping-seafood,poke,6095-topping-seafood-poke,Y,#N/A,4,0.6666666667,0.4,8,10,uncommon,,,"Usually served as an appitizer, but we are putting it on a pizza. Can you handle it?! - DS",.
6100,topping-seafood,octopus,6100-topping-seafood-octopus,Y,#N/A,3,0.5,0.3,12,14,common,rare,,Freshly picked off it's legs for you,.
6110,topping-seafood,oysters,6110-topping-seafood-oysters,Y,1028x1028,3,0.5,0.3,12,14,common,rare,,,.
6111,topping-seafood,oysters,6111-topping-seafood-oysters,Y,1028x1028,3,0.5,0.3,12,14,rare,,,,.
6120,topping-seafood,endangered,6120-topping-seafood-endangered,Y,#N/A,6,1,0.2,5,7,common,rare,,,.
6121,topping-seafood,endangered,6120-topping-seafood-endangered,Y,#N/A,4,0.6666666667,0.2,8,10,common,,,,.
6122,topping-seafood,endangered,6121-topping-seafood-endangered,Y,#N/A,6,1,0.2,5,7,common,,,,.
6130,topping-seafood,seaurchin,6130-topping-seafood-seaurchin,Y,2068x2067,2,0.3333333333,0.2,16,24,common,rare,,Prickly and ouchy,.
6131,topping-seafood,seaurchin,6131-topping-seafood-seaurchin,Y,2068x2067,2,0.3333333333,0.2,16,24,uncommon,,,Prickly and ouchy,.
6132,topping-seafood,seaurchin,6132-topping-seafood-seaurchin,Y,2068x2067,2,0.3333333333,0.2,16,24,uncommon,,,Prickly and ouchy,.
6140,topping-seafood,sushi,6140-topping-seafood-sushi,Y,#N/A,2,0.3333333333,0.2,16,24,common,rare,,,.
6141,topping-seafood,sushi,6141-topping-seafood-sushi,Y,#N/A,2,0.3333333333,0.2,16,24,uncommon,,,,.
6142,topping-seafood,sushi,6142-topping-seafood-sushi,Y,#N/A,2,0.3333333333,0.2,16,24,uncommon,,,,.
6143,topping-seafood,sushi,6143-topping-seafood-sushi,Y,#N/A,2,0.3333333333,0.2,16,24,uncommon,,,,.
6144,topping-seafood,sushi,6144-topping-seafood-sushi,Y,#N/A,2,0.3333333333,0.2,16,24,uncommon,,,,.
6145,topping-seafood,sushi,6145-topping-seafood-sushi,Y,#N/A,2,0.3333333333,0.2,16,24,uncommon,,,,.
6146,topping-seafood,sushi,6146-topping-seafood-sushi,Y,#N/A,2,0.3333333333,0.2,16,24,uncommon,,,,.
6147,topping-seafood,sushi,6147-topping-seafood-sushi,Y,#N/A,2,0.3333333333,0.2,16,24,uncommon,,,,.
6148,topping-seafood,sushi,6148-topping-seafood-sushi,Y,#N/A,2,0.3333333333,0.2,16,24,uncommon,,,,.
6149,topping-seafood,sushi,6149-topping-seafood-sushi,Y,#N/A,2,0.3333333333,0.2,16,24,rare,,,,.
6150,topping-seafood,tropicalfish,6150-topping-seafood-tropicalfish,Y,2048x2048,3,0.5,0.3,12,14,common,rare,,,.
6151,topping-seafood,tropicalfish,6151-topping-seafood-tropicalfish,Y,2048x2048,3,0.5,0.3,12,14,common,,,,.
6152,topping-seafood,tropicalfish,6152-topping-seafood-tropicalfish,Y,2048x2048,3,0.5,0.3,12,14,common,,,,.
6153,topping-seafood,tropicalfish,6153-topping-seafood-tropicalfish,Y,2048x2048,3,0.5,0.3,12,14,common,,,,.
6154,topping-seafood,tropicalfish,6154-topping-seafood-tropicalfish,Y,2048x2048,3,0.5,0.3,12,14,common,,,,.
6155,topping-seafood,tropicalfish,6155-topping-seafood-tropicalfish,Y,2048x2048,3,0.5,0.3,12,14,common,,,,.
6156,topping-seafood,tropicalfish,6156-topping-seafood-tropicalfish,Y,3000x3000,3,0.5,0.3,12,14,common,,,,.
6157,topping-seafood,tropicalfish,6157-topping-seafood-tropicalfish,Y,3000x3000,3,0.5,0.3,12,14,common,,,,.
6158,topping-seafood,tropicalfish,6158-topping-seafood-tropicalfish,Y,3000x3000,3.5,0.5833333333,0.35,10,12,uncommon,,,,.
6159,topping-seafood,tropicalfish,6159-topping-seafood-tropicalfish,Y,3000x3000,3.5,0.5833333333,0.35,10,12,uncommon,,,,.
6160,topping-seafood,takoyaki,6160-topping-seafood-takoyaki,Y,#N/A,3,0.5,0.3,10,12,common,epic,,,.
6170,topping-seafood,squid,6170-topping-seafood-squid,Y,#N/A,6,1,0.6,5,7,common,rare,,"The final fate of the octopus from the hit documentary ""My Octopus Teacher"". -DS
",.
6171,topping-seafood,squid,6171-topping-seafood-squid,Y,#N/A,6,1,0.6,5,7,uncommon,,,Squirt!,.
6172,topping-seafood,squid,6172-topping-seafood-squid,Y,#N/A,6,1,0.6,5,7,rare,,,Squirt!,.
6180,topping-seafood,,6180-topping-seafood-,N,#N/A,,0,,,,,,,,.
6190,topping-seafood,,6190-topping-seafood-,N,#N/A,,0,,,,,,,,.
6200,topping-bugs,crickets,6200-topping-bugs-crickets,Y,#N/A,1.5,0.25,0.1,2,6,Rare,Rare,,This sustainable protein provides a satisfying crunch and eating it is good practice for the coming dystopian future - DS,.
6201,topping-bugs,crickets,6201-topping-bugs-crickets,Y,#N/A,1.5,0.25,0.1,2,6,Epic,,,This sustainable protein provides a satisfying crunch and eating it is good practice for the coming dystopian future - DS,.
6210,topping-bugs,worms,6210-topping-bugs-worms,Y,#N/A,4,0.6666666667,0.1,4,8,Rare,Rare,,"Squirmy, squeezie, and guaranteed to go down easy. - DS",.
6211,topping-bugs,worms,6211-topping-bugs-worms,Y,#N/A,4,0.6666666667,0.1,4,8,Rare,,,"Squirmy, squeezie, and guaranteed to go down easy. - DS",.
6220,topping-bugs,yellowjacket,6220-topping-bugs-yellowjacket,Y,1024x1025,0.75,0.125,0.1,1,16,Uncommon,Uncommon,,"There is no positive way to spin this, these guys are jerks. - DS",.
6230,topping-bugs,cicada,6230-topping-bugs-cicada,Y,#N/A,3,0.5,,3,6,Rare,Rare,,crunchy,.
6240,topping-bugs,maggots,6240-topping-bugs-maggots,Y,#N/A,0.5,0.08333333333,,3,15,Uncommon,Rare,,,.
6241,topping-bugs,maggots,6241-topping-bugs-maggots,Y,#N/A,0.75,0.125,,3,15,Rare,,,,.
6242,topping-bugs,maggots,6242-topping-bugs-maggots,Y,3072x3072,2,0.3333333333,,4,8,Epic,Rare,,,.
6250,topping-bugs,spiders,6250-topping-bugs-spiders,Y,#N/A,2,0.3333333333,0.3,3,6,Rare,,,crafty,.
6251,topping-bugs,spiders,6251-topping-bugs-spiders,Y,#N/A,2,0.3333333333,0.3,3,6,Rare,,,crafty,.
6252,topping-bugs,spiders,6252-topping-bugs-spiders,Y,#N/A,2,0.3333333333,0.3,3,6,Rare,,,crafty,.
6253,topping-bugs,spiders,6253-topping-bugs-spiders,Y,#N/A,2,0.3333333333,0.3,3,6,Epic,,,crafty,.
6254,topping-bugs,spiders,6254-topping-bugs-spiders,Y,#N/A,2,0.3333333333,0.3,3,6,Rare,,,crafty,.
6255,topping-bugs,spiders,6255-topping-bugs-spiders,Y,928x1024,2,0.3333333333,0.3,3,6,Rare,,,crafty,.
6260,topping-bugs,flies,6260-topping-bugs-flies,Y,#N/A,0.75,0.125,0.2,1,16,Uncommon,Uncommon,,World's cutest flies,.
6261,topping-bugs,flies,6261-topping-bugs-flies,Y,#N/A,0.75,0.125,0.2,1,16,Uncommon,,,World's cutest flies,.
6262,topping-bugs,flies,6262-topping-bugs-flies,Y,#N/A,0.75,0.125,0.2,1,16,Uncommon,,,World's cutest flies,.
6263,topping-bugs,flies,6263-topping-bugs-flies,Y,#N/A,0.75,0.125,0.2,1,16,Uncommon,,,World's cutest flies,.
6264,topping-bugs,flies,6264-topping-bugs-flies,Y,#N/A,0.75,0.125,0.2,1,16,Uncommon,,,World's cutest flies,.
6265,topping-bugs,flies,6265-topping-bugs-flies,Y,#N/A,0.75,0.125,0.2,1,16,Uncommon,,,World's cutest flies,.
6270,topping-bugs,ants,6270-topping-bugs-ants,Y,#N/A,0.75,0.125,0.2,1,16,Rare,Uncommon,,(do one ant with a firefighter hat),.
6271,topping-bugs,ants,6271-topping-bugs-ants,Y,#N/A,0.75,0.125,0.2,1,16,Epic,,,(do one ant with a firefighter hat),.
6272,topping-bugs,ants,6272-topping-bugs-ants,Y,#N/A,0.75,0.125,0.2,1,16,Epic,,,(do one ant with a firefighter hat),.
6273,topping-bugs,ants,6273-topping-bugs-ants,Y,#N/A,0.75,0.125,0.2,1,16,Rare,,,(do one ant with a firefighter hat),.
6274,topping-bugs,ants,6274-topping-bugs-ants,Y,1048x1048,0.75,0.125,0.2,1,16,Rare ,,,(do one ant with a firefighter hat),.
6275,topping-bugs,ants,6275-topping-bugs-ants,Y,#N/A,0.75,0.125,0.2,1,16,Uncommon,,,(do one ant with a firefighter hat),.
6280,topping-bugs,ladybug,6280-topping-bugs-ladybug,Y,#N/A,0.75,0.125,0.1,1,16,Uncommon,Uncommon,,,.
6281,topping-bugs,ladybug,6281-topping-bugs-ladybug,Y,#N/A,0.75,0.125,0.1,1,16,Uncommon,,,,.
6282,topping-bugs,ladybug,6282-topping-bugs-ladybug,Y,#N/A,0.75,0.125,0.1,1,16,Uncommon,,,,.
6230,topping-bugs,cockroach,6230-topping-bugs-cockroach,Y,900x900,1.5,0.25,0.1,2,8,Rare,Rare,,,.
6231,topping-bugs,cockroach,6231-topping-bugs-cockroach,Y,900x900,1.5,0.25,0.1,2,8,Rare,,,,.
6232,topping-bugs,cockroach,6232-topping-bugs-cockroach,Y,900x900,1.5,0.25,0.1,2,8,Rare,,,,.
6240,topping-bugs,lanternfly,6240-topping-bugs-lanternfly,Y,#N/A,,0,,,,,,,,.
6300,topping-herb,hibiscus,6300-topping-herb-hibiscus,Y,#N/A,5,0.8333333333,0.08,5,29,Epic,Rare,,,.
6301,topping-herb,hibiscus,6301-topping-herb-hibiscus,Y,#N/A,5,0.8333333333,0.08,5,21,Epic,,,,.
6310,topping-herb,cannabis,6310-topping-herb-cannabis,Y,#N/A,2,0.3333333333,0.09,4,20,Common,Uncommon,,You ever eat pizza ... on weed?,.
6311,topping-herb,cannabis,6311-topping-herb-cannabis,Y,#N/A,2,0.3333333333,0.09,4,20,Common,,,You ever eat pizza ... on weed?,.
6312,topping-herb,cannabis,6312-topping-herb-cannabis,Y,#N/A,2,0.3333333333,0.09,4,20,Uncommon,,,You ever eat pizza ... on weed?,.
6313,topping-herb,cannabis,6313-topping-herb-cannabis,Y,#N/A,2,0.3333333333,0.09,4,20,Uncommon,,,You ever eat pizza ... on weed?,.
6314,topping-herb,cannabis,6314-topping-herb-cannabis,Y,#N/A,2,0.3333333333,0.09,4,20,Rare,,,You ever eat pizza ... on weed?,.
6315,topping-herb,cannabis,6315-topping-herb-cannabis,Y,#N/A,2,0.3333333333,0.09,4,20,Rare,,,You ever eat pizza ... on weed?,.
6316,topping-herb,cannabis,6316-topping-herb-cannabis,Y,#N/A,2,0.3333333333,0.09,4,20,Epic,,,You ever eat pizza ... on weed?,.
6320,topping-herb,basil,6320-topping-herb-basil,Y,#N/A,2,0.3333333333,0.09,1,23,Common,Common,,Also known as great basil. It more than lives up to the hype. - DS,.
6321,topping-herb,basil,6321-topping-herb-basil,Y,#N/A,2,0.3333333333,0.09,5,15,Rare,,,Also known as great basil. It more than lives up to the hype. - DS,.
6322,topping-herb,basil,6322-topping-herb-basil,Y,#N/A,2,0.3333333333,0.09,5,9,Epic,,,Also known as great basil. It more than lives up to the hype. - DS,.
6330,topping-herb,hemp,6330-topping-herb-hemp,Y,#N/A,3,0.5,0.2,4,20,Rare,Uncommon,,This rare topping has been suppressed by paper companies until recently. - DS,.
6331,topping-herb,hemp,6331-topping-herb-hemp,Y,#N/A,3,0.5,0.2,4,20,Rare,,,This rare topping has been suppressed by paper companies until recently. - DS,.
6340,topping-herb,rosemary,6340-topping-herb-rosemary,Y,#N/A,2.5,0.4166666667,0.2,7,27,Common,Common,,,.
6341,topping-herb,rosemary,6341-topping-herb-rosemary,Y,#N/A,2.5,0.4166666667,0.2,7,27,Common,,,,.
6342,topping-herb,rosemary,6342-topping-herb-rosemary,Y,#N/A,2.5,0.4166666667,0.2,7,27,Uncommon,,,,.
6343,topping-herb,rosemary,6343-topping-herb-rosemary,Y,#N/A,2.5,0.4166666667,0.2,7,27,Uncommon,,,,.
6344,topping-herb,rosemary,6344-topping-herb-rosemary,Y,#N/A,2.5,0.4166666667,0.2,7,27,Rare,,,,.
6345,topping-herb,rosemary,6345-topping-herb-rosemary,Y,#N/A,2.5,0.4166666667,0.2,7,27,Rare,,,,.
6350,topping-herb,mintleaf,6350-topping-herb-mintleaf,Y,#N/A,2,0.3333333333,0.15,5,25,Common,Common,,,.
6351,topping-herb,mintleaf,6351-topping-herb-mintleaf,Y,#N/A,2,0.3333333333,0.15,5,25,Common,,,,.
6352,topping-herb,mintleaf,6352-topping-herb-mintleaf,Y,#N/A,2,0.3333333333,0.15,5,25,Uncommon,,,,.
6353,topping-herb,mintleaf,6353-topping-herb-mintleaf,Y,#N/A,2,0.3333333333,0.15,5,25,Uncommon,,,,.
6354,topping-herb,mintleaf,6354-topping-herb-mintleaf,Y,#N/A,2,0.3333333333,0.15,5,25,Rare,,,,.
6355,topping-herb,mintleaf,6355-topping-herb-mintleaf,Y,#N/A,2,0.3333333333,0.15,3,15,Rare,,,,.
6360,topping-herb,cilantro,6360-topping-herb-cilantro,Y,#N/A,2,0.3333333333,0.2,3,12,common,common,,,.
6361,topping-herb,cilantro,6361-topping-herb-cilantro,Y,#N/A,2,0.3333333333,0.2,3,12,Uncommon,common,,,.
6362,topping-herb,cilantro,6362-topping-herb-cilantro,Y,#N/A,2,0.3333333333,0.2,3,12,rare,common,,,.
6400,topping-eggs,dino,6400-topping-eggs-dino,Y,#N/A,9,1.5,0,1,1,Rare ,Rare,,"You probably didn’t expect there to be dino eggs on your pizza, but life uh … finds a way. -DS",.
6410,topping-eggs,goldeneggs,6410-topping-eggs-goldeneggs,N,#N/A,9,1.5,,1,1,,,,Said to be laid by a legendary goose hidden in some dark corner of the Rare Pizza compound. - DS,.
6411,topping-eggs,goldeneggs,6411-topping-eggs-goldeneggs,Y,3072x3072,15,2.5,0,1,1,Rare,Rare,,Said to be laid by a legendary goose hidden in some dark corner of the Rare Pizza compound. - DS,.
6420,topping-eggs,goose,6420-topping-eggs-goose,Y,#N/A,4.5,0.75,0,1,4,Rare,Rare,,,.
6421,topping-eggs,goose,6421-topping-eggs-goose,Y,#N/A,4,0.6666666667,0,1,4,Rare,,,,.
6430,topping-eggs,ostrich,6430-topping-eggs-ostrich,Y,#N/A,6,1,0,1,2,Rare,Epic,,Ostrich eggs take 2 hours to cook and are a delicacy well worth the wait – Scrumtious!! ,.
6431,topping-eggs,ostrich,6431-topping-eggs-ostrich,Y,#N/A,10,1.666666667,0,1,1,Epic,,,Ostrich eggs take 2 hours to cook and are a delicacy well worth the wait – Scrumtious!! ,.
6432,topping-eggs,ostrich,6432-topping-eggs-ostrich,Y,#N/A,10,1.666666667,0,1,1,Epic,,,Ostrich eggs take 2 hours to cook and are a delicacy well worth the wait – Scrumtious!! ,.
6440,topping-eggs,hardboiledegg,6440-topping-eggs-hardboiledegg,Y,4267x4268,6,1,0,1,2,Rare,Rare,,,.
6441,topping-eggs,hardboiledegg,6441-topping-eggs-hardboiledegg,Y,4267x4268,6,1,0,1,2,Rare,Rare,,,.
6442,topping-eggs,hardboiledegg,6442-topping-eggs-hardboiledegg,Y,4267x4268,6,1,0,1,2,Rare,Rare,,,.
6480,topping-space,stardust,6480-topping-space-stardust,Y,#N/A,3,0.5,0.4,8,20,Common,Rare,,,.
6481,topping-space,stardust,6481-topping-space-stardust,Y,#N/A,3,0.5,0.2,8,20,Common,,,,.
6482,topping-space,stardust,6482-topping-space-stardust,Y,#N/A,2,0.3333333333,0.3,8,20,Uncommon,,,,.
6483,topping-space,stardust,6483-topping-space-stardust,Y,#N/A,2,0.3333333333,0.4,8,20,Uncommon,,,,.
6484,topping-space,stardust,6484-topping-space-stardust,Y,#N/A,2,0.3333333333,0.3,8,20,Uncommon,,,,.
6490,topping-space,dreamdrops,6490-topping-space-dreamdrops,Y,#N/A,2.5,0.4166666667,0.2,9,17,Uncommon,Uncommon,,these drops of dream inspiration tickle your tummy & imagination w love & fantasy giving you super powers,.
6491,topping-space,dreamdrops,6491-topping-space-dreamdrops,Y,#N/A,2.5,0.4166666667,0.2,9,17,Uncommon,,,,.
6492,topping-space,dreamdrops,6492-topping-space-dreamdrops,Y,#N/A,2.5,0.4166666667,0.2,9,17,Uncommon,,,,.
6493,topping-space,dreamdrops,6493-topping-space-dreamdrops,Y,#N/A,2.5,0.4166666667,0.2,9,17,Uncommon,,,,.
6494,topping-space,dreamdrops,6494-topping-space-dreamdrops,Y,#N/A,2.5,0.4166666667,0.2,9,17,Rare,,,,.
6495,topping-space,dreamdrops,6495-topping-space-dreamdrops,Y,#N/A,2.5,0.4166666667,0.2,6,13,,,,,.
6500,topping-space,astronaut,6500-topping-space-astronaut,Y,906x905,4,0.6666666667,0.2,1,21,Grail,Epic,,these drops of dream inspiration tickle your tummy & imagination w love & fantasy giving you super powers,.
6510,topping-space,nasa,6510-topping-space-nasa,Y,#N/A,3.5,0.5833333333,0.4,3,21,Rare,Uncommon,,,.
6511,topping-space,nasa,6511-topping-space-nasa,Y,#N/A,3.5,0.5833333333,0.4,3,21,Rare,,,,.
6520,topping-space,sputnik,6520-topping-space-sputnik,Y,889x889,2,0.3333333333,0.1,9,18,Rare,Rare,,,.
6521,topping-space,sputnik,6521-topping-space-sputnik,Y,#N/A,2,0.3333333333,0.02,9,19,Epic,,,,.
6530,topping-space,ufo,6530-topping-space-ufo,Y,#N/A,3,0.5,0.2,8,16,Common,Uncommon,,,.
6531,topping-space,ufo,6531-topping-space-ufo,Y,#N/A,3,0.5,0.2,8,16,Common,,,,.
6532,topping-space,ufo,6532-topping-space-ufo,Y,#N/A,3,0.5,0.2,6,12,Uncommon,,,,.
6533,topping-space,flag,6533-topping-space-flag,Y,#N/A,4,0.6666666667,0.2,1,3,Uncommon,Epic,,,.
6540,topping-space,robot,6540-topping-space-robot,Y,#N/A,2,0.3333333333,0.03,7,12,Rare,Rare,,,.
6541,topping-space,robot,6541-topping-space-robot,Y,#N/A,2,0.3333333333,0.03,12,1 9,Uncommon,,,,.
6542,topping-space,robot,6542-topping-space-robot,Y,#N/A,2,0.3333333333,0.03,12,19,Rare,,,,.
6543,topping-space,robot,6543-topping-space-robot,Y,#N/A,4,0.6666666667,0.03,12,19,Rare,,,,.
6550,topping-space,subatomicparticles,6550-topping-space-subatomicparticles,Y,#N/A,4,0.6666666667,0.2,5,5,Uncommon,Rare,,,.
6560,topping-space,tesla,6560-topping-space-tesla,Y,#N/A,6,1,0.03,2,4,Epic,Grail,,Powered by the energy of stars. - DS,.
6570,topping-space,meteorite,6570-topping-space-meteorite,Y,#N/A,3,0.5,0.1,9,20,Common,Common,,Caught these myself,.
6571,topping-space,meteorite,6571-topping-space-meteorite,Y,#N/A,3,0.5,0.1,9,20,Uncommon,,,Caught these myself,.
6572,topping-space,meteorite,6572-topping-space-meteorite,Y,#N/A,3,0.5,0.1,9,20,Common,,,Caught these myself,.
6573,topping-space,meteorite,6573-topping-space-meteorite,Y,#N/A,3,0.5,0.1,9,20,Rare,,,Caught these myself,.
6574,topping-space,meteorite,6574-topping-space-meteorite,Y,#N/A,3,0.5,0.1,9,20,Epic,,,Caught these myself,.
6580,topping-space,vacationaliens,6580-topping-space-vacationaliens,Y,#N/A,3,0.5,0.06,7,5,Uncommon,Uncommon,,"On their dating profiles, they act like traveling is a personality trait. - DS",.
6581,topping-space,vacationaliens,6581-topping-space-vacationaliens,Y,#N/A,3,0.5,0.06,7,5,Uncommon,,,"On their dating profiles, they act like traveling is a personality trait. - DS",.
6582,topping-space,vacationaliens,6582-topping-space-vacationaliens,Y,#N/A,3,0.5,0.06,7,5,Rare,,,"On their dating profiles, they act like traveling is a personality trait. - DS",.
6583,topping-space,vacationaliens,6583-topping-space-vacationaliens,Y,#N/A,3,0.5,0.06,7,5,Rare,,,"On their dating profiles, they act like traveling is a personality trait. - DS",.
6584,topping-space,vacationaliens,6584-topping-space-vacationaliens,Y,#N/A,3,0.5,0.06,7,3,Rare,,,"On their dating profiles, they act like traveling is a personality trait. - DS",.
6590,topping-space,laika,6590-topping-space-laika,Y,3072x3072,5,0.8333333333,0.03,1,3,Rare,Epic,,This good girl is bravely going where no pooch has gone before.  - DS,.
6600,topping-snax,poprocks,6600-topping-snax-poprocks,Y,#N/A,0.25,0.04166666667,0.1,15,50,Uncommon,epic,,It POPS in your mouth,.
6601,topping-snax,poprocks,6601-topping-snax-poprocks,Y,#N/A,0.25,0.04166666667,0.1,15,50,Common,epic,,It POPS in your mouth,.
6602,topping-snax,poprocks,6602-topping-snax-poprocks,Y,#N/A,3,0.5,0.1,5,10,epic,epic,,It POPS in your mouth,.
6603,topping-snax,poprocks,6603-topping-snax-poprocks,Y,#N/A,2,0.3333333333,0.1,7,20,rare,epic,,It POPS in your mouth,.
6610,topping-snax,onionrings,6610-topping-snax-onionrings,Y,#N/A,3,0.5,0.25,5,9,common,uncommon,,,.
6611,topping-snax,onionrings,6611-topping-snax-onionrings,Y,#N/A,3,0.5,0.25,5,9,uncommon,uncommon,,,.
6612,topping-snax,onionrings,6612-topping-snax-onionrings,Y,#N/A,3,0.5,0.25,5,9,rare,uncommon,,,.
6620,topping-snax,starcandies,6620-topping-snax-starcandies,Y,#N/A,1,0.1666666667,,,,,,,Star Candies across the galaxies appears to the most hungy!,.
6621,topping-snax,starcandies,6621-topping-snax-starcandies,Y,#N/A,1,0.1666666667,,,,,,,Star Candies across the galaxies appears to the most hungy!,.
6622,topping-snax,starcandies,6622-topping-snax-starcandies,Y,#N/A,1,0.1666666667,,,,,,,Star Candies across the galaxies appears to the most hungy!,.
6623,topping-snax,starcandies,6623-topping-snax-starcandies,Y,#N/A,2,0.3333333333,,,,,,,Star Candies across the galaxies appears to the most hungy!,.
6624,topping-snax,starcandies,6624-topping-snax-starcandies,Y,#N/A,1,0.1666666667,,,,,,,Star Candies across the galaxies appears to the most hungy!,.
6625,topping-snax,starcandies,6625-topping-snax-starcandies,Y,#N/A,2,0.3333333333,,,,,,,Star Candies across the galaxies appears to the most hungy!,.
6626,topping-snax,starcandies,6626-topping-snax-starcandies,Y,#N/A,1,0.1666666667,,,,,,,Star Candies across the galaxies appears to the most hungy!,.
6627,topping-snax,starcandies,6627-topping-snax-starcandies,Y,#N/A,1,0.1666666667,,,,,,,Star Candies across the galaxies appears to the most hungy!,.
6630,topping-snax,icecream,6630-topping-snax-icecream,Y,#N/A,3,0.5,,,,,,,Very cold,.
6631,topping-snax,icecream,6631-topping-snax-icecream,Y,#N/A,3,0.5,,,,,,,Very cold,.
6632,topping-snax,icecream,6632-topping-snax-icecream,Y,#N/A,3,0.5,,,,,,,Very cold,.
6640,topping-snax,popcorn,6640-topping-snax-popcorn,Y,#N/A,0.5,0.08333333333,,,,,,,,.
6641,topping-snax,popcorn,6641-topping-snax-popcorn,Y,#N/A,0.5,0.08333333333,,,,,,,,.
6642,topping-snax,popcorn,6642-topping-snax-popcorn,Y,#N/A,0.5,0.08333333333,,,,,,,,.
6643,topping-snax,popcorn,6643-topping-snax-popcorn,Y,#N/A,0.5,0.08333333333,,,,,,,,.
6644,topping-snax,popcorn,6644-topping-snax-popcorn,Y,#N/A,0.5,0.08333333333,,,,,,,,.
6650,topping-snax,peanutbutter,6650-topping-snax-peanutbutter,Y,#N/A,2,0.3333333333,,,,,,,,.
6651,topping-snax,peanutbutter,6651-topping-snax-peanutbutter,Y,#N/A,1,0.1666666667,,,,,,,,.
6652,topping-snax,peanutbutter,6652-topping-snax-peanutbutter,Y,#N/A,2.5,0.4166666667,,,,,,,,.
6653,topping-snax,peanutbutter,6653-topping-snax-peanutbutter,Y,#N/A,2,0.3333333333,,,,,,,,.
6654,topping-snax,peanutbutter,6654-topping-snax-peanutbutter,Y,#N/A,2,0.3333333333,,,,,,,,.
6655,topping-snax,peanutbutter,6655-topping-snax-peanutbutter,Y,#N/A,2,0.3333333333,,,,,,,,.
6656,topping-snax,peanutbutter,6656-topping-snax-peanutbutter,Y,#N/A,1,0.1666666667,,,,,,,,.
6657,topping-snax,peanutbutter,6657-topping-snax-peanutbutter,Y,#N/A,2.5,0.4166666667,,,,,,,,.
6658,topping-snax,peanutbutter,6658-topping-snax-peanutbutter,Y,#N/A,2,0.3333333333,,,,,,,,.
6660,topping-snax,dotoru,6660-topping-snax-dotoru,Y,#N/A,2,0.3333333333,,,,,,,,.
6661,topping-snax,dotoru,6661-topping-snax-dotoru,Y,#N/A,3,0.5,,,,,,,,.
6662,topping-snax,dotoru,6662-topping-snax-dotoru,Y,#N/A,3,0.5,,,,,,,,.
6663,topping-snax,dotoru,6663-topping-snax-dotoru,Y,#N/A,3,0.5,,,,,,,,.
6664,topping-snax,dotoru,6664-topping-snax-dotoru,Y,#N/A,3,0.5,,,,,,,,.
6665,topping-snax,dotoru,6665-topping-snax-dotoru,Y,#N/A,3,0.5,,,,,,,,.
6670,topping-snax,meltingcookies,6670-topping-snax-meltingcookies,Y,1200x1200,2,0.3333333333,0.15,3,8,,,,I bet you'll like these sprinkled on you,.
6671,topping-snax,meltingcookies,6671-topping-snax-meltingcookies,Y,1200x1200,2,0.3333333333,0.15,3,8,,,,I bet you'll like these sprinkled on you,.
6672,topping-snax,meltingcookies,6672-topping-snax-meltingcookies,Y,1200x1200,2,0.3333333333,0.15,3,8,,,,I bet you'll like these sprinkled on you,.
6673,topping-snax,meltingcookies,6673-topping-snax-meltingcookies,Y,1200x1200,2,0.3333333333,0.15,3,8,,,,I bet you'll like these sprinkled on you,.
6674,topping-snax,meltingcookies,6674-topping-snax-meltingcookies,Y,1200x1200,2,0.3333333333,0.15,3,8,,,,I bet you'll like these sprinkled on you,.
6675,topping-snax,meltingcookies,6675-topping-snax-meltingcookies,Y,1200x1200,2,0.3333333333,0.15,3,8,,,,I bet you'll like these sprinkled on you,.
6680,topping-snax,sweettooth,6680-topping-snax-sweettooth,Y,#N/A,2,0.3333333333,,,,,,,I bet you'll like these sprinkled on you,.
6681,topping-snax,sweettooth,6681-topping-snax-sweettooth,Y,#N/A,2,0.3333333333,,,,,,,Essential for breaking down your pizza into smaller bits,.
6682,topping-snax,sweettooth,6682-topping-snax-sweettooth,Y,#N/A,2,0.3333333333,,,,,,,Essential for breaking down your pizza into smaller bits,.
